id_unidade_sie,nome_unidade,cod_estruturado,id_centro_sie,id_tipo_unidade,id_situacao_unidade
6739,Curso de Engenharia Ambiental e Sanitária,07.09.15.01.0.0,117,5,5
2446,Curso de Engenharia de Computação,07.09.09.01.0.0,117,5,5
2444,Curso de Engenharia de Produção,07.09.08.01.0.0,117,5,5
4045,Curso de Engenharia de Telecomunicações,07.09.14.01.0.0,117,5,5
6831,Curso de Especialização em Microeletrônica - Lato Sensu,07.10.18.02.0.0,117,5,5
2442,Curso Engenharia de Controle e Automação,07.09.07.01.0.0,117,5,5
1658,Engenharia,07.09.01.02.0.0,117,5,5
1494,Engenharia Civil,07.09.01.01.0.0,117,5,5
1463,Engenharia Elétrica,07.09.02.01.0.0,117,5,5
1464,Engenharia Elétrica - Ênfase Eletrotécnica,07.09.02.01.0.1,117,5,5
1465,Engenharia Elétrica - Ênfase Eletrônica,07.09.02.01.0.2,117,5,5
1466,Engenharia Mecânica,07.09.03.01.0.0,117,5,5
1467,Engenharia Química,07.09.04.01.0.0,117,5,5
4857,"Pg em Arquitetura, Urbanismo e Paisagismo - Mestrado",07.10.17.01.0.0,117,5,5
5184,Pg em Engenharia Ambiental - Doutorado Acadêmico,07.10.21.06.0.0,117,5,5
3252,Pg em Engenharia Ambiental - Mestrado Acadêmico,07.10.21.05.0.0,117,5,5
4573,Pg em Engenharia Química - Doutorado,07.10.16.02.0.0,117,5,5
4572,Pg em Engenharia Química - Mestrado,07.10.16.01.0.0,117,5,5
2504,Pg Engenharia Civil - Doutorado,07.10.21.04.0.0,117,5,5
1592,Pg Engenharia Civil - Mestrado,07.10.21.03.0.0,117,5,5
6872,Pg Engenharia Civil e Ambiental - Doutorado,07.10.21.02.0.0,117,5,5
6871,Pg Engenharia Civil e Ambiental - Mestrado,07.10.21.01.0.0,117,5,5
5550,Pg Engenharia de Produção - Doutorado,07.10.02.10.0.0,117,5,5
3143,Pg Engenharia de Produção - Mestrado,07.10.02.09.0.0,117,5,5
1583,Pg Engenharia Elétrica - Doutorado,07.10.01.02.0.0,117,5,5
1582,Pg Engenharia Elétrica - Mestrado,07.10.01.01.0.0,117,5,5
4392,Pg-E Educação Ambiental/Distância/Polo São Francisco de Paula /RS,07.10.15.16.0.0,117,5,5
4391,Pg-E Educação Ambiental/Distância/Polo Serafina Corrêa/RS,07.10.15.15.0.0,117,5,5
3944,Pg-E Educação Ambiental/Distância/Pólo Constantina,07.10.15.11.0.0,117,5,5
3934,Pg-E Educação Ambiental/Distância/Pólo Panambi,07.10.15.02.0.0,117,5,5
3941,Pg-E Educação Ambiental/Distância/Sobradinho/RS,07.10.15.08.0.0,117,5,5
3942,Pg-E Educação Ambiental/Distância/Três Passos/RS,07.10.15.09.0.0,117,5,5
5019,Pós-Graduação em Ciência da Computação - Mestrado Acadêmico,07.10.18.01.0.0,117,5,5
5575,Pós-Graduação em Engenharia Mecânica - Mestrado Acadêmico,07.10.19.01.0.0,117,5,5
6178,Curso de Educação - Habilitação em Pedagogia,95.01.01.00.0.0,205,5,5
6647,Curso de Especialização em Sistemas de Computação,95.02.01.00.0.0,205,5,5
6839,Curso de Especialização em Sistemas de Gestão Aplicados à Construção Civil,95.02.02.00.0.0,205,5,5
6698,Curso de Formação de Professores de Disciplinas Especializadas do Ensino de 2º Grau,95.01.02.00.0.0,205,5,5
6470,Curso Técnico em Agropecuária Integrado ao 2º Grau,95.10.01.00.0.0,205,5,5
1675,Estudante Especial de Graduação,01.08.05.00.0.0,205,5,5
1676,Estudante Especial de Pós-Graduação,01.09.05.00.0.0,205,5,5
7149,Estudante Especial de Pós-Graduação,01.09.14.00.0.0,205,5,5
3133,Estudante Especial II de Graduação,01.08.09.00.0.0,205,5,5
1706,Estudante Intercâmbio de Graduação,01.08.06.00.0.0,205,5,5
3129,Estudante Intercâmbio de Pós-Graduação,01.09.12.00.0.0,205,5,5
1775,Mobilidade Acadêmica,01.08.07.00.0.0,205,5,5
6882,Mobilidade Acadêmica - Pós-Graduação,01.09.27.00.0.0,205,5,5
6809,Mobilidade Acadêmica Internacional,01.08.12.03.0.0,205,5,5
6126,Mobilidade Virtual Internacional,01.08.08.00.0.0,205,5,5
1922,Programa de Pós-Doutorado,01.09.04.01.0.0,205,5,5
6123,Promover - Mobilidade Virtual em Rede,01.08.04.00.0.0,205,5,5
6209,Agente de Desenvolvimento Cooperativista (Proeja-Fic-Eja-Ensino-Médio),26.26.09.02.0.0,2712,5,5
6210,Assistente Administrativo (Proeja-Fic-Eja-Ensino-Médio),26.26.09.03.0.0,2712,5,5
4222,CPOL - Curso Técnico em Cooperativismo/Distância/Cruz Alta/RS,26.26.25.02.0.0,2712,5,5
4221,CPOL - Curso Técnico em Cooperativismo/Distância/São João do Polêsine/RS,26.26.25.01.0.0,2712,5,5
6130,CPOL - Curso Técnico em Cooperativismo/Distância/Silveira Martins/RS,26.26.25.03.0.0,2712,5,5
4218,CPOL - Curso Técnico em Fruticultura/Distância/Agudo/RS,26.26.24.01.0.0,2712,5,5
4219,CPOL - Curso Técnico em Fruticultura/Distância/Santa Maria/RS,26.26.24.02.0.0,2712,5,5
4220,CPOL - Curso Técnico em Fruticultura/Distância/São João do Polêsine/RS,26.26.24.03.0.0,2712,5,5
4223,CPOL - Curso Técnico em Manutenção e Suporte em Informática/Distância/Faxinal do Soturno/RS,26.04.32.21.0.0,2712,5,5
4224,CPOL - Curso Técnico em Manutenção e Suporte em Informática/Distância/São Sepé/RS,26.04.32.22.0.0,2712,5,5
7212,Curso de Agricultor Familiar,26.04.30.46.0.0,2712,5,5
6875,Curso de Assistente Administrativo,26.04.30.42.0.0,2712,5,5
6876,Curso de Assistente em Informação e Gestão do Trabalho em Saúde,26.04.30.43.0.0,2712,5,5
7184,Curso de Cuidador de Idoso,26.04.30.45.0.0,2712,5,5
7183,Curso de Padeiro,26.04.30.44.0.0,2712,5,5
2898,Curso Superior de Tecnologia de Geoprocessamento,26.26.05.01.0.0,2712,5,5
4778,Curso Superior de Tecnologia em Gestão Ambiental,26.26.07.01.0.0,2712,5,5
2896,Curso Superior de Tecnologia em Gestão de Cooperativas,26.26.04.01.0.0,2712,5,5
2895,Curso Superior de Tecnologia em Sistemas para Internet,26.26.06.01.0.0,2712,5,5
7133,Curso Técnico em Enfermagem Noturno,26.26.27.01.0.0,2712,5,5
2947,Ensino Médio,26.26.28.01.0.0,2712,5,5
2948,Ensino Médio,26.26.29.01.0.0,2712,5,5
4291,Espanhol/Sem Fronteiras/Politécnico,26.04.32.32.0.0,2712,5,5
4290,Inglês/Sem Fronteiras/Politécnico,26.04.32.31.0.0,2712,5,5
3083,Pg em Agricultura de Precisão - Mestrado Profissional,26.04.15.01.0.0,2712,5,5
4815,Pg em Geomática - Especialização,26.26.05.02.0.0,2712,5,5
5045,Pg-E em Desenvolvimento de Aplicativos para Dispositivos Móveis-EAD-UAB/Cachoeira do Sul,26.04.32.41.2.0,2712,5,5
5046,Pg-E em Desenvolvimento de Aplicativos para Dispositivos Móveis-EAD-UAB/Esteio,26.04.32.41.3.0,2712,5,5
5048,Pg-E em Desenvolvimento de Aplicativos para Dispositivos Móveis-EAD-UAB/Panambi,26.04.32.41.5.0,2712,5,5
5022,Pg-E em Desenvolvimento de Aplicativos para Dispositivos Móveis-EAD-UAB/Santa Maria,26.04.32.41.1.0,2712,5,5
5047,Pg-E em Desenvolvimento de Aplicativos para Dispositivos Móveis-EAD-UAB/Três de Maio,26.04.32.41.4.0,2712,5,5
4003,Técnico Agrícola Habilitação Agropecuária -Turno Manhã-Pós-Médio,26.26.10.01.1.0,2712,5,5
4004,Técnico Agrícola Habilitação Agropecuária-Turno Tarde-Pós-Médio,26.26.10.01.2.0,2712,5,5
2941,Técnico Agrícola Habilitação em Agropecuária - Pós-Médio,26.26.10.01.0.0,2712,5,5
2909,Técnico em Administração - Pós-Médio,26.26.09.01.0.0,2712,5,5
4911,Técnico em Agricultura,26.26.21.01.0.0,2712,5,5
5802,Técnico em Agricultura de Precisão,26.26.22.01.0.0,2712,5,5
6731,Técnico em Agrimensura,26.26.26.01.0.0,2712,5,5
4316,Técnico em Alimentos,26.26.16.01.0.0,2712,5,5
6509,Técnico em Comércio,26.26.23.01.0.0,2712,5,5
3132,Técnico em Contabilidade,26.26.14.01.0.0,2712,5,5
4812,Técnico em Cuidados de Idosos,26.26.19.01.0.0,2712,5,5
4839,Técnico em Enfermagem,26.26.20.01.0.0,2712,5,5
4499,Técnico em Farmácia,26.26.17.01.0.0,2712,5,5
6732,Técnico em Geoprocessamento,26.26.26.02.0.0,2712,5,5
2944,Técnico em Informática - Pós-Médio,26.26.11.01.0.0,2712,5,5
6729,Técnico em Informática para Internet,26.26.11.01.3.0,2712,5,5
4006,Técnico em Informática-Turno Noite-Pós-Médio,26.26.11.01.2.0,2712,5,5
4005,Técnico em Informática-Turno Tarde-Pós-Médio,26.26.11.01.1.0,2712,5,5
2945,Técnico em Jardinagem,26.26.12.01.0.0,2712,5,5
5721,Técnico em Meio Ambiente,26.26.13.01.0.0,2712,5,5
2946,Técnico em Paisagismo,26.26.12.02.0.0,2712,5,5
4002,Técnico em Secretariado,26.26.15.01.0.0,2712,5,5
4501,Técnico em Zootecnia,26.26.18.01.0.0,2712,5,5
4013,CTISM - Automação Industrial Subsequente - Noturno,25.18.06.04.0.0,2732,5,5
4203,CTISM - Automação Industrial/Distância/Agudo/RS,25.18.31.00.0.0,2732,5,5
2932,CTISM - Automação Industrial/Distância/Alegrete/RS,25.18.21.00.0.0,2732,5,5
2933,CTISM - Automação Industrial/Distância/Bagé/RS,25.18.22.00.0.0,2732,5,5
3079,CTISM - Automação Industrial/Distância/Cachoeira do Sul/RS,25.18.28.00.0.0,2732,5,5
2934,CTISM - Automação Industrial/Distância/Canguçu/RS,25.18.23.00.0.0,2732,5,5
3080,CTISM - Automação Industrial/Distância/Cruz Alta/RS,25.18.29.00.0.0,2732,5,5
2931,CTISM - Automação Industrial/Distância/Santa Maria/RS,25.18.20.00.0.0,2732,5,5
3078,CTISM - Automação Industrial/Distância/Santana do Livramento/RS,25.18.27.00.0.0,2732,5,5
2937,CTISM - Automação Industrial/Distância/Santo Antônio da Patrulha/RS,25.18.26.00.0.0,2732,5,5
2935,CTISM - Automação Industrial/Distância/São Borja/RS,25.18.24.00.0.0,2732,5,5
4204,CTISM - Automação Industrial/Distância/São Francisco de Paula/RS,25.18.32.00.0.0,2732,5,5
3142,CTISM - Automação Industrial/Distância/São João do Polêsine/RS,25.18.30.00.0.0,2732,5,5
2936,CTISM - Automação Industrial/Distância/São Lourenço do Sul/RS,25.18.25.00.0.0,2732,5,5
4205,CTISM - Automação Industrial/Distância/Tapejara/RS,25.18.33.00.0.0,2732,5,5
2925,CTISM - Eletromecânica - Noturno,25.18.05.02.0.0,2732,5,5
4209,CTISM - Informática para Internet/Distância/Agudo/RS,25.18.42.00.0.0,2732,5,5
4211,CTISM - Informática para Internet/Distância/Restinga Sêca/RS,25.18.44.00.0.0,2732,5,5
4210,CTISM - Informática para Internet/Distância/Santa Maria/RS,25.18.43.00.0.0,2732,5,5
4212,CTISM - Informática para Internet/Distância/Santana do Livramento/RS,25.18.45.00.0.0,2732,5,5
2922,CTISM - Mecânica - Noturno,25.18.04.02.0.0,2732,5,5
4213,CTISM - Mecânica/Distância/Cachoeira do Sul/RS,25.18.46.00.0.0,2732,5,5
4214,CTISM - Mecânica/Distância/Cruz Alta/RS,25.18.47.00.0.0,2732,5,5
4215,CTISM - Mecânica/Distância/São Francisco de Paula/RS,25.18.48.00.0.0,2732,5,5
4216,CTISM - Mecânica/Distância/Tapejara/RS,25.18.49.00.0.0,2732,5,5
2928,CTISM - Segurança do Trabalho - Noturno,25.18.07.01.0.0,2732,5,5
3262,CTISM - Segurança do Trabalho/Distância/Cachoeira do Sul/RS,25.18.37.00.0.0,2732,5,5
4206,CTISM - Segurança do Trabalho/Distância/Cruz Alta/RS,25.18.38.00.0.0,2732,5,5
4207,CTISM - Segurança do Trabalho/Distância/Restinga Sêca/RS,25.18.39.00.0.0,2732,5,5
4787,CTISM - Segurança do Trabalho/Distância/Santa Maria/RS,25.18.41.00.0.0,2732,5,5
3259,CTISM - Segurança do Trabalho/Distância/Santana do Livramento/RS,25.18.34.00.0.0,2732,5,5
3260,CTISM - Segurança do Trabalho/Distância/Santo Antônio da Patrulha/RS,25.18.35.00.0.0,2732,5,5
4208,CTISM - Segurança do Trabalho/Distância/São Francisco de Paula/RS,25.18.40.00.0.0,2732,5,5
3261,CTISM - Segurança do Trabalho/Distância/São João do Polêsine/RS,25.18.36.00.0.0,2732,5,5
4010,CTISM - Técnico em Informática para Internet Integrado ao Ensino Médio,25.18.12.01.0.0,2732,5,5
4012,CTISM - Técnico em Soldagem Subsequente,25.18.13.01.0.0,2732,5,5
7210,Curso de App Clicks - Construção Rápida de Apps para Mídias Digitais,25.04.10.24.0.0,2732,5,5
6874,Curso de Auxiliar de Manutenção Predial,25.04.10.20.0.0,2732,5,5
7209,Curso de Drones e Impressoras 3d: Operação e Manutenção,25.04.10.23.0.0,2732,5,5
7181,Curso de Operador de Computador,25.04.10.21.0.0,2732,5,5
7211,Curso de Recreador,25.04.10.25.0.0,2732,5,5
7182,Curso de Reparador de Eletrodomésticos,25.04.10.22.0.0,2732,5,5
4785,Curso Superior de Tecnologia em Eletrônica Industrial,25.18.18.01.0.0,2732,5,5
2938,Curso Superior de Tecnologia em Fabricação Mecânica,25.18.16.01.0.0,2732,5,5
2939,Curso Superior de Tecnologia em Redes de Computadores,25.18.17.01.0.0,2732,5,5
2929,Curso Técnico de Nível Médio Integrado em Eletromecânica na Modalidade Educação de Jovens e Adultos,25.18.08.01.0.0,2732,5,5
4381,Educação Profissional e Tecnológica - Mestrado Acadêmico,25.18.14.01.0.0,2732,5,5
2920,Ensino Médio - Integrado à Eletrotécnica,25.18.10.02.0.0,2732,5,5
2923,Ensino Médio - Integrado à Mecânica,25.18.11.02.0.0,2732,5,5
4486,Espanhol/Sem Fronteiras/Cachoeira do Sul,25.18.61.00.0.0,2732,5,5
4488,Espanhol/Sem Fronteiras/Cruz Alta,25.18.63.00.0.0,2732,5,5
4294,Espanhol/Sem Fronteiras/CTISM,25.18.51.00.0.0,2732,5,5
4298,Espanhol/Sem Fronteiras/Faxinal do Soturno,25.18.55.00.0.0,2732,5,5
4450,Espanhol/Sem Fronteiras/Politécnico,25.18.59.00.0.0,2732,5,5
4300,Espanhol/Sem Fronteiras/Restinga Seca,25.18.57.00.0.0,2732,5,5
4296,Espanhol/Sem Fronteiras/Santa Maria,25.18.53.00.0.0,2732,5,5
6830,Especialização em Educação Superior Tecnológica e Profissional,25.18.14.02.0.0,2732,5,5
7001,Especialização em Formação de Professores para O Ensino de Robótica - EAD-UAB/Agudo/RS,25.18.15.06.0.0,2732,5,5
6987,Especialização em Formação de Professores para O Ensino de Robótica - EAD-UAB/Panambi/RS,25.18.15.04.0.0,2732,5,5
6985,Especialização em Formação de Professores para O Ensino de Robótica - EAD-UAB/Passo Fundo/RS,25.18.15.02.0.0,2732,5,5
6986,Especialização em Formação de Professores para O Ensino de Robótica - EAD-UAB/Porto Alegre/RS,25.18.15.03.0.0,2732,5,5
6988,Especialização em Formação de Professores para O Ensino de Robótica - EAD-UAB/Três Passos/RS,25.18.15.05.0.0,2732,5,5
4485,Inglês/Sem Fronteiras/Cachoeira do Sul,25.18.60.00.0.0,2732,5,5
4487,Inglês/Sem Fronteiras/Cruz Alta,25.18.62.00.0.0,2732,5,5
4293,Inglês/Sem Fronteiras/CTISM,25.18.50.00.0.0,2732,5,5
4297,Inglês/Sem Fronteiras/Faxinal do Soturno,25.18.54.00.0.0,2732,5,5
4449,Inglês/Sem Fronteiras/Politécnico,25.18.58.00.0.0,2732,5,5
4299,Inglês/Sem Fronteiras/Restinga Seca,25.18.56.00.0.0,2732,5,5
4295,Inglês/Sem Fronteiras/Santa Maria,25.18.52.00.0.0,2732,5,5
6851,Técnico em Internet das Coisas Integrado ao Ensino Médio,25.18.64.01.0.0,2732,5,5
3761,Técnico em Mecânica Integrado,25.18.11.01.0.0,2732,5,5
3075,Técnico Subsequente em Eletrotécnica - Noturno,25.18.03.04.0.0,2732,5,5
2930,Técnico Subsequente em Eletrônica,25.18.09.01.0.0,2732,5,5
6122,Controle de Inscrição e Matrícula da Educação,29.06.00.00.0.0,3202,5,5
4136,Arquitetura e Urbanismo,31.09.01.01.0.0,4051,5,5
6878,Ciência de Dados e Inteligência Artificial,31.09.06.01.0.0,4051,5,5
4137,Engenharia Agrícola,31.09.02.01.0.0,4051,5,5
4140,Engenharia de Transportes e Logística,31.09.05.01.0.0,4051,5,5
4139,Engenharia Elétrica,31.09.03.01.0.0,4051,5,5
4141,Engenharia Mecânica,31.09.04.01.0.0,4051,5,5
4594,Curso de Administração - Diurno/Campus/PM,32.09.07.01.0.0,4564,5,5
4592,Curso de Administração - Noturno/Campus/PM,32.09.01.02.0.0,4564,5,5
4609,Curso de Ciências Biológicas/Campus/PM,32.09.05.01.0.0,4564,5,5
4610,Curso de Ciências Econômicas/Campus/PM,32.09.06.01.0.0,4564,5,5
4593,Curso de Enfermagem/Campus/PM,32.09.02.01.0.0,4564,5,5
4607,Curso de Nutrição/Campus/PM,32.09.04.01.0.0,4564,5,5
4606,Curso de Zootecnia/Campus/PM,32.09.03.01.0.0,4564,5,5
6957,Especialização em Gestão e Gerenciamento das Redes de Atenção à Saúde - EAD-UAB/Cruz Alta/RS,32.10.04.02.0.0,4564,5,5
6997,Especialização em Gestão e Gerenciamento das Redes de Atenção à Saúde - EAD-UAB/Passo Fundo/RS,32.10.04.06.0.0,4564,5,5
6959,Especialização em Gestão e Gerenciamento das Redes de Atenção à Saúde - EAD-UAB/Seberi/RS,32.10.04.04.0.0,4564,5,5
6949,Especialização em Gestão e Gerenciamento das Redes de Atenção à Saúde - EAD-UAB/Três de Maio/RS,32.10.04.01.0.0,4564,5,5
6960,Especialização em Gestão e Gerenciamento das Redes de Atenção à Saúde - EAD-UAB/Três Passos/RS,32.10.04.05.0.0,4564,5,5
6813,Pg em Agronegócios - Doutorado/Campus/PM,32.10.01.02.0.0,4564,5,5
4629,Pg em Agronegócios - Mestrado Acadêmico/Campus/PM,32.10.01.01.0.0,4564,5,5
6125,Pg em Saúde e Ruralidade - Mestrado Acadêmico/Campus/PM,32.10.03.01.0.0,4564,5,5
6029,Pg-E Gestão de Organização Pública em Saúde/EAD/Santana do Livramento/RS,32.10.02.14.0.0,4564,5,5
6030,Pg-E Gestão de Organização Pública em Saúde/EAD/Sapucaia do Sul/RS,32.10.02.15.0.0,4564,5,5
6031,Pg-E Gestão de Organização Pública em Saúde/EAD/Sarandi/RS,32.10.02.16.0.0,4564,5,5
4759,Pg-E Gestão de Organização Pública em Saúde/EAD/Tio Hugo/RS,32.10.02.06.0.0,4564,5,5
4758,Pg-E Gestão de Organização Pública em Saúde/EAD/Três de Maio/RS,32.10.02.05.0.0,4564,5,5
4688,Agronomia - Campus FW,33.09.01.01.0.0,4634,5,5
6832,Direito - CampusFW,33.09.11.01.0.0,4634,5,5
4684,Engenharia Ambiental e Sanitária - Campus FW,33.09.05.01.0.0,4634,5,5
4687,Engenharia Florestal - Campus FW,33.09.02.01.0.0,4634,5,5
6189,Gestão de Tecnologia da Informação - Latu Sensu - Campus FW,33.09.06.02.0.0,4634,5,5
4686,Jornalismo Bacharelado - Campus FW,33.09.03.01.0.0,4634,5,5
6765,Licenciatura em Computação/EAD/Balneário Pinhal/RS,33.09.08.16.0.0,4634,5,5
5994,Licenciatura em Computação/EAD/Cachoeira do Sul/RS,33.09.08.08.0.0,4634,5,5
6764,Licenciatura em Computação/EAD/Canguçu/RS,33.09.08.15.0.0,4634,5,5
5993,Licenciatura em Computação/EAD/Constantina/RS,33.09.08.07.0.0,4634,5,5
4746,Licenciatura em Computação/EAD/Cruz Alta/RS,33.09.08.02.0.0,4634,5,5
6762,Licenciatura em Computação/EAD/Hulha Negra/RS,33.09.08.13.0.0,4634,5,5
5995,Licenciatura em Computação/EAD/Jacuizinho/RS,33.09.08.09.0.0,4634,5,5
4747,Licenciatura em Computação/EAD/Palmeira das Missões/RS,33.09.08.03.0.0,4634,5,5
6761,Licenciatura em Computação/EAD/Sapiranga/RS,33.09.08.12.0.0,4634,5,5
4748,Licenciatura em Computação/EAD/Sarandi/RS,33.09.08.04.0.0,4634,5,5
6763,Licenciatura em Computação/EAD/São Gabriel/RS,33.09.08.14.0.0,4634,5,5
4781,Licenciatura em Computação/EAD/Seberi/RS,33.09.08.06.0.0,4634,5,5
5996,Licenciatura em Computação/EAD/Tio Hugo/RS,33.09.08.10.0.0,4634,5,5
5997,Licenciatura em Computação/EAD/Três de Maio/RS,33.09.08.11.0.0,4634,5,5
4749,Licenciatura em Computação/EAD/Três Passos/RS,33.09.08.05.0.0,4634,5,5
5641,Licenciatura em Educação Indígena/Distância/Constantina/RS,33.09.09.04.0.0,4634,5,5
5630,Licenciatura em Educação Indígena/Distância/Palmeira das Missões/RS,33.09.09.03.0.0,4634,5,5
5611,Licenciatura em Educação Indígena/Distância/Tapejara/RS,33.09.09.01.0.0,4634,5,5
5615,Licenciatura em Educação Indígena/Distância/Três Passos/RS,33.09.09.02.0.0,4634,5,5
6836,Licenciatura Intercultural Indígena,33.09.10.01.0.0,4634,5,5
6982,Pg Agronomia - Agricultura e Ambiente - Doutorado - Campus FW,33.10.01.02.0.0,4634,5,5
4682,Pg Agronomia - Agricultura e Ambiente - Mestrado - Campus FW,33.10.01.01.0.0,4634,5,5
5134,Pg em Ciência e Tecnologia Ambiental - Mestrado - Campus FW,33.10.02.01.0.0,4634,5,5
4685,Relações Públicas Bacharelado - Campus FW,33.09.04.01.0.0,4634,5,5
4683,Sistemas de Informação - Campus FW,33.09.06.01.0.0,4634,5,5
67,Departamento de Administração Escolar,05.21.00.00.0.0,94,4,99
3101,Depto Ciências da Saúde-PM-CESNORS,16.49.00.00.0.0,2010,4,99
2097,Depto de Administração - PM-CESNORS,16.34.00.00.0.0,2010,4,99
3117,Depto de Zootecnia e Ciências Biológicas-PM-CESNORS,16.50.00.00.0.0,2010,4,99
765,Depto Pedagogia e Apoio Didático,13.04.00.00.0.0,2752,4,99
122,Departamento de Artes Cênicas,08.40.00.00.0.0,78,4,1
68,Departamento de Artes Visuais,08.35.00.00.0.0,78,4,1
1849,Departamento de Letras Clássicas e Lingüística,08.49.00.00.0.0,78,4,1
173,Departamento de Letras Estrangeiras e Modernas,08.37.00.00.0.0,78,4,1
174,Departamento de Letras Vernáculas,08.38.00.00.0.0,78,4,1
213,Departamento de Estatística,02.31.00.00.0.0,82,4,1
181,Departamento de Matemática,02.34.00.00.0.0,82,4,1
102,Depto da Clínica de Grandes Animais,03.31.00.00.0.0,85,4,1
112,Depto da Clínica de Pequenos Animais,03.32.00.00.0.0,85,4,1
141,Departamento de Educação Agrícola e Extensão Rural,03.33.00.00.0.0,85,4,1
116,Departamento de Cirurgia,04.31.00.00.0.0,88,4,1
105,Departamento de Clínica Médica,04.32.00.00.0.0,88,4,1
2000,Departamento de Fisiologia e Farmacologia,04.60.00.00.0.0,88,4,1
158,Departamento de Ginecologia e Obstetrícia,04.38.00.00.0.0,88,4,1
185,Departamento de Neuropsiquiatria,04.41.00.00.0.0,88,4,1
202,Departamento de Patologia,04.44.00.00.0.0,88,4,1
191,Departamento de Pediatria e Puericultura,04.45.00.00.0.0,88,4,1
5786,Departamento de Arquivologia,06.35.00.00.0.0,91,4,1
76,Departamento de Ciências Administrativas,06.30.00.00.0.0,91,4,1
120,Departamento de Ciências Contábeis,06.33.00.00.0.0,91,4,1
104,Departamento de Ciências da Comunicação,06.31.00.00.0.0,91,4,1
1875,Departamento de Ciências Sociais,06.55.00.00.0.0,91,4,1
